Country Name,Country Code,Year,Gini,GDP_per_capita,Lowest20_share,Highest10_share,Inequality_Ratio,Log_GDP,Bottom10_income_share,Bottom50_income_share,Top10_income_share,Top1_income_share
Italy,ITA,1983,29.8,7850.62789042275,8.3,22.4,2.698795180722892,8.968348793618857,0.0047,0.2652,0.2335,0.045
Italy,ITA,1984,31.3,7757.55374836822,7.9,23.5,2.9746835443037973,8.956422324866786,0.0046,0.2614,0.2376,0.0475
Italy,ITA,1986,31.2,11341.0939892903,7.9,23.2,2.9367088607594933,9.336188044347368,0.0042,0.2465,0.253,0.0574
Italy,ITA,1987,34.2,14267.5368168757,6.8,24.6,3.61764705882353,9.565742082878934,0.0042,0.245,0.2582,0.0585
Italy,ITA,1989,32.1,16424.4301587005,7.9,24.3,3.075949367088608,9.70652514921676,0.0041,0.2405,0.2705,0.063
Italy,ITA,1991,31.0,22007.1350964074,7.8,23.2,2.9743589743589745,9.999122002323231,0.004,0.2376,0.2708,0.0631
Italy,ITA,1993,35.1,18781.9529427137,6.2,25.3,4.080645161290323,9.840651737915444,0.0039,0.2293,0.2782,0.0655
Italy,ITA,1995,35.2,20712.1798690324,6.4,25.7,4.015625,9.93847720568453,0.0038,0.2259,0.2885,0.0727
Italy,ITA,1998,36.7,22365.1837644545,6.0,27.2,4.533333333333333,10.015260732441934,0.0035,0.2154,0.3014,0.0793
Italy,ITA,2000,35.2,20190.0035636084,6.4,26.0,4.0625,9.912942887810503,0.0035,0.2123,0.3092,0.0824
Italy,ITA,2002,34.7,22451.3964379368,6.5,25.4,3.907692307692308,10.019108093371198,0.0037,0.2181,0.3086,0.0827
Italy,ITA,2003,34.9,27577.5700319855,6.7,26.7,3.985074626865672,10.224758041301303,0.0036,0.2162,0.3086,0.0836
Italy,ITA,2004,34.3,31348.1901841445,6.9,26.3,3.811594202898551,10.35291181502128,0.0038,0.2234,0.3075,0.0819
Italy,ITA,2005,33.8,32062.723833669,6.8,25.5,3.75,10.37544938305582,0.0036,0.2159,0.3066,0.0815
Italy,ITA,2006,33.7,33537.1286994269,6.9,25.6,3.710144927536232,10.420408423466538,0.0037,0.2168,0.3086,0.0827
Italy,ITA,2007,32.9,37826.1754554823,7.1,24.9,3.5070422535211265,10.540756614326574,0.0036,0.2164,0.3104,0.0823
Italy,ITA,2008,33.8,40828.5795580937,6.9,25.7,3.72463768115942,10.617137594536132,0.0036,0.2168,0.3072,0.0788
Italy,ITA,2009,33.8,37099.6133958219,6.7,25.4,3.791044776119403,10.52136182794344,0.0036,0.2182,0.3042,0.076
Italy,ITA,2010,34.7,35856.8625485539,6.4,26.2,4.09375,10.487290251657043,0.0035,0.2149,0.3089,0.0803
Italy,ITA,2011,35.1,38432.3742820019,6.4,26.4,4.124999999999999,10.556655463643745,0.0036,0.2153,0.3129,0.0821
Italy,ITA,2012,35.2,34854.3949441965,6.3,26.4,4.190476190476191,10.458934518544364,0.0034,0.2124,0.3116,0.0809
Italy,ITA,2013,34.9,35701.6746002376,6.2,25.9,4.177419354838709,10.482952874237286,0.0035,0.2136,0.3084,0.0791
Italy,ITA,2014,34.7,36028.3494022349,6.2,25.5,4.112903225806451,10.492061390931296,0.0034,0.212,0.3087,0.0799
Italy,ITA,2015,35.4,30639.8829751432,5.9,25.8,4.372881355932203,10.33005780449812,0.0033,0.2096,0.3075,0.078
Italy,ITA,2016,35.2,31391.5692898108,6.1,26.0,4.262295081967213,10.35429464189032,0.0033,0.2068,0.3215,0.0888
Italy,ITA,2017,35.9,32844.115660604,6.0,26.7,4.45,10.399527880336423,0.0033,0.2051,0.3289,0.0922
Italy,ITA,2018,35.2,34904.1081923834,6.1,25.9,4.245901639344262,10.460359814511666,0.0032,0.2043,0.3286,0.0913
Italy,ITA,2019,34.6,33812.788724868,6.3,25.8,4.095238095238096,10.428594374550324,0.0032,0.205,0.3268,0.0901
Italy,ITA,2020,35.2,32091.4866621366,6.3,26.1,4.142857142857143,10.376346060925364,0.0032,0.205,0.3268,0.0901
Italy,ITA,2021,34.8,36852.5425414951,6.5,26.2,4.030769230769231,10.514679892292794,0.0035,0.2145,0.323,0.0906
Italy,ITA,2022,33.7,35653.9042103495,6.8,25.3,3.7205882352941178,10.481613934862926,0.0033,0.2168,0.3232,0.0927
Italy,ITA,2023,34.3,39277.0838783918,6.6,25.8,3.9090909090909096,10.578396520364048,0.0034,0.2155,0.3231,0.091
Jamaica,JAM,1988,43.2,1632.01481656159,5.4,33.7,6.2407407407407405,7.397570614258324,0.0001,0.0839,0.5541,0.2227
Jamaica,JAM,1990,41.1,1929.59891905857,6.2,32.0,5.161290322580645,7.565067446343328,0.0001,0.0839,0.5541,0.2227
Jamaica,JAM,1993,35.7,2220.51518327186,6.8,27.4,4.029411764705882,7.705494512480389,0.0001,0.0839,0.5541,0.2227
Jamaica,JAM,1996,40.4,2928.89692611996,6.5,32.7,5.030769230769232,7.982381155399358,0.0001,0.0839,0.5541,0.2227
Jamaica,JAM,1999,44.1,3431.56813468335,5.5,35.0,6.363636363636363,8.140772617807507,0.0001,0.0839,0.5541,0.2227
Jamaica,JAM,2002,48.3,3680.64551727724,4.8,38.0,7.916666666666667,8.210843428083635,0.0,0.081,0.5619000000000001,0.2245
Jamaica,JAM,2004,45.5,3807.56293124552,5.3,35.7,6.735849056603774,8.244744612865299,0.0001,0.0872,0.5588000000000001,0.2414
Jamaica,JAM,2018,35.3,5976.90362644337,7.3,27.4,3.7534246575342474,8.695657924625893,0.0003,0.1011,0.5327000000000001,0.2284
Jamaica,JAM,2021,39.9,5625.67806271236,5.7,29.6,5.192982456140351,8.635096764289916,0.0001,0.0949,0.5304,0.2279
Japan,JPN,2008,34.6,39876.3039685725,6.3,25.4,4.031746031746032,10.593537540958671,0.0021,0.1671,0.4394,0.1284
Japan,JPN,2009,33.0,41308.9968370512,7.0,24.5,3.5,10.628835596316026,0.0023,0.1806,0.4281,0.1207
Japan,JPN,2010,31.5,44968.1562349739,7.5,23.5,3.1333333333333333,10.71370987903484,0.0024,0.1826,0.4344,0.1258
Japan,JPN,2011,33.0,48760.0789494211,7.0,24.4,3.4857142857142853,10.79466720273707,0.0024,0.1842,0.4331,0.1241
Japan,JPN,2012,32.5,49145.2804308193,7.2,24.1,3.3472222222222223,10.802536097176723,0.0024,0.1835,0.4338,0.125
Japan,JPN,2013,31.5,40898.6478964744,7.2,23.3,3.236111111111111,10.618852282718532,0.0023,0.1819,0.4352,0.1268
Japan,JPN,2014,31.3,38475.3952461838,7.8,23.5,3.0128205128205128,10.557774231459613,0.0024,0.1821,0.435,0.1265
Japan,JPN,2015,30.7,34960.6393843385,7.9,23.5,2.9746835443037973,10.46197811862793,0.0023,0.1813,0.4358,0.1274
Japan,JPN,2016,31.8,39375.4731620781,7.3,23.3,3.1917808219178085,10.580898392870417,0.0023,0.1818,0.4353,0.1268
Japan,JPN,2017,31.8,38834.0529341227,7.4,23.9,3.2297297297297294,10.567052793640526,0.0024,0.1821,0.435,0.1265
Japan,JPN,2018,32.9,39751.1330982711,6.8,24.1,3.544117647058824,10.590393625293084,0.0024,0.1821,0.435,0.1265
Japan,JPN,2019,33.0,40415.9567649547,6.8,24.3,3.573529411764706,10.60697995539892,0.0024,0.1821,0.435,0.1265
Japan,JPN,2020,32.3,40028.7341726762,6.9,23.9,3.4637681159420284,10.597352829520014,0.0024,0.1821,0.435,0.1265
Jordan,JOR,1986,36.1,2200.10278230881,7.3,28.1,3.849315068493151,7.696259357486375,0.0024,0.1414,0.4933,0.178
Jordan,JOR,1992,43.1,1286.6347360596,6.0,34.7,5.783333333333334,7.159785356948842,0.0019,0.1178,0.5451,0.2325
Jordan,JOR,1997,36.4,1435.87593846863,7.6,29.8,3.921052631578948,7.269530352051934,0.0026,0.1512,0.4647,0.1587
Jordan,JOR,2002,37.0,1706.26744384401,7.2,29.5,4.097222222222222,7.442063482379331,0.0023,0.1363,0.5073,0.1924
Jordan,JOR,2006,33.9,2342.63459574933,8.0,27.5,3.4375,7.759031470625988,0.0022,0.1294,0.5196000000000001,0.2085
Jordan,JOR,2008,32.6,3241.6524135556,8.4,26.6,3.1666666666666665,8.08383848296227,0.0022,0.1314,0.5273,0.2147
Jordan,JOR,2010,33.7,3718.46571622945,8.2,27.4,3.341463414634146,8.221066420315845,0.0023,0.1353,0.5355,0.2353
Kazakhstan,KAZ,1993,32.7,1355.13493859139,7.5,24.9,3.32,7.21165631403178,0.0034,0.1956,0.3529,0.1064
Kazakhstan,KAZ,1996,35.4,1281.39152895397,6.9,26.3,3.811594202898551,7.155701898408894,0.0025,0.1562,0.4082,0.1228
Kazakhstan,KAZ,2001,36.0,1422.27331810957,6.7,27.1,4.044776119402985,7.260011798721929,0.0022,0.1422,0.4374,0.1522
Kazakhstan,KAZ,2002,34.8,1573.55219932325,7.3,26.8,3.671232876712329,7.361090889975983,0.0022,0.1394,0.4437,0.1618
Kazakhstan,KAZ,2003,33.7,1958.02050246511,7.5,25.8,3.44,7.579689294161839,0.0023,0.1464,0.4289,0.1511
Kazakhstan,KAZ,2004,31.8,2722.47407755402,8.2,25.1,3.060975609756098,7.909296333202197,0.0029,0.1754,0.3976,0.1288
Kazakhstan,KAZ,2005,39.8,3577.35804001782,5.9,29.7,5.033898305084746,8.182379829306543,0.0027,0.1614,0.4201,0.1558
Kazakhstan,KAZ,2006,30.2,5030.13494711519,8.9,24.9,2.797752808988764,8.523202091186233,0.0027,0.1605,0.4257,0.1659
Kazakhstan,KAZ,2007,30.1,6449.43931096532,8.9,24.6,2.764044943820225,8.771748477478805,0.0029,0.171,0.4096,0.1518
Kazakhstan,KAZ,2008,28.5,8123.54705891736,9.5,23.6,2.4842105263157896,9.002522167689243,0.0028,0.1651,0.4119,0.151
Kazakhstan,KAZ,2009,28.2,6938.01175663001,9.4,23.1,2.4574468085106385,8.844770522055502,0.0026,0.1565,0.4182,0.1567
Kazakhstan,KAZ,2010,28.0,8793.07589980782,9.5,23.1,2.431578947368421,9.08171986118615,0.0027,0.1601,0.4138,0.1518
Kazakhstan,KAZ,2011,28.0,11287.1464926039,9.5,23.0,2.421052631578948,9.331419878750102,0.003,0.1729,0.3948,0.1379
Kazakhstan,KAZ,2012,28.2,12018.7966527993,9.4,22.9,2.436170212765957,9.394227090997724,0.0029,0.1698,0.3972,0.1397
Kazakhstan,KAZ,2013,27.1,13478.459627612,9.8,22.5,2.2959183673469385,9.50884810698821,0.0029,0.1715,0.3974,0.1418
Kazakhstan,KAZ,2014,27.0,12427.7094576939,9.9,22.6,2.282828282828283,9.427683892197658,0.0032,0.1815,0.3879,0.1384
Kazakhstan,KAZ,2015,26.8,10196.1226255982,10.0,22.6,2.26,9.22976279225756,0.0035,0.1943,0.373,0.1271
Kazakhstan,KAZ,2016,27.2,7475.56688689424,9.8,22.7,2.3163265306122445,8.919395233094958,0.0029,0.1671,0.4047,0.1461
Kazakhstan,KAZ,2017,27.5,8943.08416791984,9.8,23.0,2.346938775510204,9.098635793899772,0.0028,0.1656,0.4077,0.148
Kazakhstan,KAZ,2018,27.8,9472.48527327758,9.8,23.4,2.387755102040816,9.156146588209843,0.0028,0.1644,0.412,0.1488
Kazakhstan,KAZ,2019,28.0,9457.12614657136,9.8,23.6,2.4081632653061225,9.154523825889363,0.0028,0.1644,0.412,0.1488
Kazakhstan,KAZ,2020,28.7,8781.50797787648,9.8,24.2,2.4693877551020407,9.080403423348136,0.0028,0.1644,0.412,0.1488
Kazakhstan,KAZ,2021,29.2,9983.60103576902,9.8,24.8,2.530612244897959,9.208699129451098,0.0028,0.1644,0.412,0.1488
Kenya,KEN,1992,56.9,336.68139978696,3.4,47.2,13.882352941176473,5.819137081953124,0.001,0.073,0.6626000000000001,0.3481
Kenya,KEN,1994,43.1,276.447871981244,5.2,33.4,6.4230769230769225,5.622022275091967,0.0019,0.1235,0.5116,0.1898
Kenya,KEN,1997,45.0,466.723814611399,5.6,36.2,6.464285714285715,6.14573767931921,0.0017,0.1126,0.5456,0.1906
Kenya,KEN,2005,46.4,523.456312433863,5.0,36.8,7.359999999999999,6.2604535739798095,0.0017,0.1088,0.5511,0.2147
Kenya,KEN,2015,40.8,1489.11959777284,6.2,31.6,5.096774193548387,7.305940350326721,0.0021,0.1301,0.4872,0.152
Kenya,KEN,2020,36.2,1927.66459027849,7.3,28.4,3.8904109589041096,7.564064492338477,0.0024,0.1496,0.4503,0.1207
Kenya,KEN,2021,38.7,2061.35622089594,7.2,31.8,4.416666666666667,7.631119404818203,0.0023,0.1382,0.497,0.1611
Kenya,KEN,2022,37.7,2109.56288513137,7.2,30.1,4.180555555555555,7.654236041563953,0.0024,0.1423,0.4724,0.138
Kiribati,KIR,2006,37.0,1123.19258990684,6.6,29.2,4.424242424242425,7.023930435944621,0.0023,0.1817,0.4404,0.1498
Kiribati,KIR,2019,27.8,1750.9977188915,9.5,22.8,2.4,7.467941029538858,0.002,0.1589,0.4846,0.161
"Korea, Rep.",KOR,2006,31.7,22609.7059431449,7.4,23.6,3.189189189189189,10.026134559576867,0.0033,0.2038,0.3459,0.1266
"Korea, Rep.",KOR,2008,32.3,22252.3125108061,7.3,24.0,3.2876712328767126,10.010201215263656,0.0032,0.1939,0.363,0.1439
"Korea, Rep.",KOR,2010,32.0,24071.2620526362,7.4,23.8,3.216216216216216,10.088773962000674,0.0032,0.1947,0.3837,0.1681
"Korea, Rep.",KOR,2012,31.6,26600.5477433903,7.4,23.4,3.162162162162162,10.18868708641456,0.0034,0.2019,0.3734,0.1695
"Korea, Rep.",KOR,2014,31.2,30667.0912467447,7.6,23.2,3.0526315789473686,10.330945412269772,0.0034,0.2032,0.3607,0.1478
"Korea, Rep.",KOR,2016,35.2,30832.0628072516,6.7,26.0,3.880597014925373,10.336310427732109,0.0028,0.181,0.377,0.1588
"Korea, Rep.",KOR,2017,34.9,33296.9845439195,6.7,25.6,3.82089552238806,10.413222117631602,0.0027,0.176,0.385,0.1639
"Korea, Rep.",KOR,2018,33.7,35363.9508228687,7.1,24.8,3.492957746478873,10.47344824192606,0.0027,0.1772,0.3821,0.157
"Korea, Rep.",KOR,2019,33.2,33826.9443301597,7.4,24.7,3.3378378378378377,10.429012933431592,0.0026,0.177,0.3677,0.134
"Korea, Rep.",KOR,2020,32.7,33645.7719545073,7.6,24.8,3.2631578947368425,10.423642679467015,0.0028,0.1754,0.3739,0.1343
"Korea, Rep.",KOR,2021,32.9,37518.4635305697,7.5,24.6,3.28,10.53258845160388,0.0027,0.1749,0.3831,0.1398
Kosovo,XKX,2003,29.0,,9.1,23.2,2.5494505494505493,,,,,
Kosovo,XKX,2005,31.2,,8.2,24.2,2.951219512195122,,,,,
Kosovo,XKX,2006,30.3,,8.5,24.0,2.823529411764706,,,,,
Kosovo,XKX,2009,31.8,2794.86699473069,8.0,25.0,3.125,7.93553979759848,,,,
Kosovo,XKX,2010,33.3,2987.54519574464,7.8,25.7,3.2948717948717947,8.00220732440806,,,,
Kosovo,XKX,2011,27.8,3538.94759838576,9.0,22.3,2.477777777777778,8.171584673337213,,,,
Kosovo,XKX,2012,29.0,3410.65550749316,8.8,23.5,2.6704545454545454,8.134659782739973,,,,
Kosovo,XKX,2013,26.3,3704.55872781672,9.7,21.9,2.2577319587628866,8.21731942883315,,,,
Kosovo,XKX,2014,27.3,3902.49424360946,9.1,22.0,2.417582417582418,8.26937117733647,,,,
Kosovo,XKX,2015,26.5,3520.62850699375,9.5,21.5,2.263157894736842,8.166394805776655,,,,
Kosovo,XKX,2016,26.7,3759.44959067104,9.4,21.8,2.3191489361702127,8.232027840208714,,,,
Kosovo,XKX,2017,44.2,4009.32022050863,3.5,31.2,8.914285714285715,8.296376984860126,,,,
Kosovo,XKX,2018,44.6,4384.18796444738,3.0,30.8,10.266666666666667,8.38575970281079,,,,
Kosovo,XKX,2019,40.2,4415.99923011071,4.3,28.8,6.697674418604652,8.392989413616045,,,,
Kosovo,XKX,2020,57.4,4310.88963754863,1.7,45.9,27.0,8.368899574221956,,,,
Kosovo,XKX,2021,49.4,5270.43236861018,1.9,32.9,17.31578947368421,8.569867681549574,,,,
Kosovo,XKX,2022,38.3,5290.95006509706,4.5,25.1,5.577777777777778,8.573753105153504,,,,
Kyrgyz Republic,KGZ,1998,46.3,345.137046084246,4.4,35.2,8.0,5.843941573181215,0.0026,0.1605,0.4335,0.1558
Kyrgyz Republic,KGZ,2000,31.0,279.621738464365,8.6,24.8,2.8837209302325584,5.633437755779337,0.0032,0.1863,0.3791,0.0965
Kyrgyz Republic,KGZ,2001,30.2,308.41129550148,8.8,23.9,2.7159090909090904,5.731434267158143,0.0031,0.1807,0.3818,0.1112
Kyrgyz Republic,KGZ,2002,30.3,321.726775366804,8.6,23.9,2.7790697674418605,5.773702661638818,0.0031,0.1806,0.3811,0.1077
Kyrgyz Republic,KGZ,2003,28.7,380.505828812441,9.3,23.3,2.505376344086021,5.941501496008169,0.0033,0.1887,0.3737,0.1042
Kyrgyz Republic,KGZ,2004,34.8,433.233873286,7.7,27.2,3.5324675324675323,6.071277705250887,0.0025,0.1522,0.4281,0.1396
Kyrgyz Republic,KGZ,2005,32.6,476.548193640077,8.4,26.1,3.107142857142857,6.166568858882435,0.0027,0.161,0.4241,0.1471
Kyrgyz Republic,KGZ,2006,37.4,543.113512472219,7.3,29.4,4.027397260273973,6.297318344996839,0.0025,0.1488,0.4517,0.175
Kyrgyz Republic,KGZ,2007,33.9,721.771577544361,7.6,26.5,3.486842105263158,6.581708714243529,0.0028,0.1661,0.4109,0.1344
Kyrgyz Republic,KGZ,2008,31.5,966.388569370494,8.4,25.3,3.011904761904762,6.873565999058544,0.0029,0.1722,0.4069,0.143
Kyrgyz Republic,KGZ,2009,29.9,870.198894546917,9.1,24.6,2.7032967032967035,6.768721799942078,0.003,0.1725,0.406,0.1443
Kyrgyz Republic,KGZ,2010,30.1,876.954476440354,8.7,24.6,2.827586206896552,6.776455082747084,0.003,0.1763,0.4032,0.1407
Kyrgyz Republic,KGZ,2011,27.8,1117.40174350185,9.7,23.5,2.4226804123711343,7.018761397344083,0.0033,0.1877,0.3855,0.1298
Kyrgyz Republic,KGZ,2012,27.4,1168.62244675446,9.6,23.1,2.4062500000000004,7.063580938180307,0.0034,0.1919,0.3809,0.1265
Kyrgyz Republic,KGZ,2013,28.8,1269.66303464348,9.3,23.8,2.5591397849462365,7.146506817194809,0.0033,0.1885,0.3821,0.1239
Kyrgyz Republic,KGZ,2014,26.8,1264.52668823891,10.0,22.9,2.29,7.142453171651559,0.0036,0.2001,0.3703,0.1234
Kyrgyz Republic,KGZ,2015,29.0,1105.65193844261,9.5,24.8,2.610526315789474,7.008190429517273,0.0034,0.1909,0.3968,0.1459
Kyrgyz Republic,KGZ,2016,26.8,1103.27489428412,10.0,22.9,2.29,7.006038212394624,0.0034,0.192,0.3784,0.1215
Kyrgyz Republic,KGZ,2017,27.3,1221.39046807082,9.9,23.3,2.3535353535353534,7.107745216657404,0.0032,0.1832,0.393,0.1405
Kyrgyz Republic,KGZ,2018,27.7,1283.5203037417,9.9,23.6,2.383838383838384,7.157361819229083,0.0031,0.1794,0.3982,0.1416
Kyrgyz Republic,KGZ,2019,29.7,1421.99927504102,9.6,25.8,2.6875,7.259819100546615,0.003,0.1687,0.4327,0.1809
Kyrgyz Republic,KGZ,2020,29.0,1229.51766602907,9.4,24.0,2.553191489361702,7.114377230019122,0.003,0.1687,0.4327,0.1809
Kyrgyz Republic,KGZ,2021,28.8,1349.99730650542,9.5,24.2,2.5473684210526315,7.207857876249315,0.003,0.1687,0.4327,0.1809
Kyrgyz Republic,KGZ,2022,26.4,1739.72018344174,10.0,22.0,2.2,7.461479565162656,0.003,0.1687,0.4327,0.1809
Kyrgyz Republic,KGZ,2023,27.2,2138.22210211478,9.9,23.0,2.323232323232323,7.667729969311487,0.003,0.1687,0.4327,0.1809
Lao PDR,LAO,1992,34.3,247.345286150532,8.2,28.0,3.414634146341464,5.510785280085743,0.0024,0.1427,0.4568,0.1706
Lao PDR,LAO,1997,34.9,339.09319241187,8.1,29.1,3.592592592592593,5.826274973471128,0.0023,0.1405,0.474,0.1933
Lao PDR,LAO,2002,32.6,313.350817148131,8.6,27.0,3.1395348837209305,5.74732338444814,0.0023,0.1424,0.4578,0.1801
Lao PDR,LAO,2007,35.4,697.323013673925,8.0,29.2,3.65,6.54724873766044,0.0023,0.1396,0.4699,0.1894
Lao PDR,LAO,2012,36.0,1563.5650771337,7.6,29.0,3.8157894736842106,7.354723798758717,0.0023,0.141,0.4575,0.1732
Lao PDR,LAO,2018,38.8,2545.1075420815,7.0,31.2,4.457142857142857,7.841928184312483,0.0021,0.1289,0.483,0.1971
Latvia,LVA,1993,27.0,,9.6,22.1,2.302083333333333,,0.0035,0.2075,0.3075,0.0693
Latvia,LVA,1995,31.0,2256.77360387054,8.0,25.1,3.1375,7.721691463355001,0.0032,0.1961,0.3359,0.0986
Latvia,LVA,1996,31.6,2360.1714816213,7.7,25.6,3.324675324675325,7.766489557083863,0.0028,0.1835,0.3569,0.0996
Latvia,LVA,1997,34.4,2609.89308697195,7.2,26.6,3.6944444444444446,7.867064536631743,0.0028,0.1802,0.359,0.1012
Latvia,LVA,1998,33.3,2893.79998716563,7.5,26.2,3.493333333333333,7.970325791867854,0.0027,0.1758,0.3656,0.1097
Latvia,LVA,2002,35.1,4003.60935783538,7.1,27.5,3.8732394366197194,8.294951572697357,0.0027,0.1703,0.375,0.1087
Latvia,LVA,2003,36.5,4914.57992829302,6.9,28.5,4.130434782608695,8.499961561643484,0.0027,0.1672,0.3795,0.1111
Latvia,LVA,2004,36.4,6109.73265186817,6.5,28.5,4.384615384615385,8.717638295376604,0.0029,0.17,0.3866,0.1131
Latvia,LVA,2005,39.0,7283.78738127622,5.9,30.0,5.084745762711864,8.893406250591184,0.0027,0.1589,0.4015,0.1195
Latvia,LVA,2006,35.6,9211.7374468148,6.8,26.8,3.941176470588236,9.12823375932021,0.003,0.1679,0.3595,0.0981
Latvia,LVA,2007,37.5,13370.9789452508,6.4,28.3,4.421875,9.500841886955644,0.0025,0.1488,0.3864,0.1087
Latvia,LVA,2008,37.2,15677.6080864506,6.1,27.7,4.540983606557377,9.659988736761171,0.0028,0.158,0.3795,0.1091
Latvia,LVA,2009,35.9,11996.0322729773,5.9,26.9,4.5593220338983045,9.392331230176826,0.0031,0.1803,0.3818,0.1159
Latvia,LVA,2010,35.0,11188.4191700977,6.2,26.2,4.225806451612903,9.322634519663788,0.0024,0.1906,0.3638,0.0976
Latvia,LVA,2011,35.8,12902.574053337,6.4,27.3,4.265625,9.465182109462871,0.0031,0.1846,0.3739,0.1063
Latvia,LVA,2012,35.2,13329.3499931271,6.5,26.6,4.092307692307693,9.49772364927767,0.0031,0.179,0.3791,0.1144
Latvia,LVA,2013,35.5,14484.4715282132,6.5,26.8,4.123076923076924,9.580832425465625,0.0032,0.1773,0.38,0.1173
Latvia,LVA,2014,35.1,15185.814581236,6.6,26.7,4.045454545454546,9.62811701984983,0.0032,0.1783,0.3686,0.1061
Latvia,LVA,2015,34.2,13321.9753140616,7.1,26.2,3.6901408450704234,9.49717022995096,0.0032,0.1803,0.3588,0.101
Latvia,LVA,2016,34.3,13838.5266823272,7.0,25.8,3.685714285714286,9.535211769916,0.0032,0.1828,0.3417,0.0859
Latvia,LVA,2017,35.6,15132.4958333982,6.7,26.9,4.014925373134328,9.624599752424531,0.0029,0.1724,0.3627,0.0994
Latvia,LVA,2018,35.1,17252.1710428626,7.0,26.9,3.8428571428571434,9.75569327209736,0.0029,0.1726,0.357,0.0992
Latvia,LVA,2019,34.5,17294.9751600969,7.1,26.6,3.746478873239437,9.758171285122588,0.0028,0.1742,0.3551,0.0941
Latvia,LVA,2020,35.7,17564.2321549354,6.9,27.5,3.985507246376812,9.773619849251702,0.0028,0.1742,0.3551,0.0941
Latvia,LVA,2021,34.3,20261.8887788916,7.1,26.2,3.6901408450704234,9.91649700045097,0.0028,0.1737,0.3568,0.0963
Latvia,LVA,2022,33.7,20221.103686109,7.1,25.8,3.633802816901409,9.914482074967555,0.0028,0.1737,0.3566,0.0961
Latvia,LVA,2023,34.0,22710.2637544197,7.2,26.2,3.638888888888889,10.030572249053284,0.0028,0.1752,0.354,0.0933
Lebanon,LBN,2011,31.8,7834.96257108993,7.9,24.7,3.1265822784810124,8.966351377636391,0.0016,0.1041,0.5571,0.2151
Lebanon,LBN,2022,35.3,3654.35845534878,6.8,25.1,3.691176470588236,8.203675831565153,0.0014,0.1118,0.5093,0.2024
Lesotho,LSO,1986,56.0,191.375758184053,2.9,43.6,15.03448275862069,5.254238815741668,0.001,0.0743,0.6113000000000001,0.2341
Lesotho,LSO,1994,63.0,455.593586203956,1.6,48.2,30.125,6.121601153782882,0.0006,0.05,0.6435000000000001,0.2239
Lesotho,LSO,2002,51.2,388.92334985135,3.3,38.2,11.575757575757578,5.963382280118777,0.0012,0.091,0.552,0.1852
Lesotho,LSO,2017,44.9,1069.36673247542,4.6,32.9,7.152173913043479,6.974821913442213,0.0016,0.1128,0.4951,0.1445
Liberia,LBR,2007,36.4,374.211308104278,6.5,28.1,4.323076923076924,5.924820632796214,0.0025,0.1539,0.4469,0.127
Liberia,LBR,2014,33.2,706.714490064507,7.8,26.0,3.333333333333333,6.56062675132771,0.0027,0.1644,0.4196,0.1088
Liberia,LBR,2016,35.3,714.613063145659,7.2,27.1,3.763888888888889,6.571741225782789,0.0025,0.1543,0.4324,0.122
Lithuania,LTU,1993,33.2,,8.1,27.5,3.3950617283950617,,0.0037,0.1922,0.3536,0.0925
Lithuania,LTU,1996,32.3,2340.67545970008,7.8,25.6,3.2820512820512824,7.758194824689532,0.0034,0.1927,0.3422,0.0878
Lithuania,LTU,1998,32.1,3180.64498555255,7.8,25.2,3.230769230769231,8.064839280853338,0.0036,0.2014,0.3244,0.0773
Lithuania,LTU,1999,32.0,3127.51176667183,7.9,25.2,3.1898734177215187,8.047993004659114,0.0037,0.2063,0.3179,0.0741
Lithuania,LTU,2000,31.7,3300.63634928559,7.9,24.7,3.1265822784810124,8.101870561981501,0.0033,0.1938,0.3338,0.082
Lithuania,LTU,2001,32.0,3532.52787363242,7.8,24.9,3.192307692307692,8.16976900515244,0.0032,0.1915,0.3356,0.0831
Lithuania,LTU,2002,31.9,4148.13091485015,7.8,24.9,3.192307692307692,8.330413129808505,0.0034,0.196,0.3288,0.079
Lithuania,LTU,2003,35.5,5507.47434187652,7.2,27.9,3.875,8.613861419905142,0.0036,0.2003,0.3413,0.0908
Lithuania,LTU,2004,37.0,6734.57487061946,5.8,27.9,4.810344827586206,8.815009964449706,0.0031,0.1795,0.3549,0.0884
Lithuania,LTU,2005,35.3,7857.03148786492,6.4,27.2,4.25,8.969164140787102,0.0032,0.1769,0.3607,0.0985
Lithuania,LTU,2006,34.4,9210.10118229413,6.9,26.8,3.8840579710144927,9.128056115323004,0.0033,0.1861,0.3397,0.0884
Lithuania,LTU,2007,34.8,12295.1212779366,6.8,26.8,3.941176470588236,9.416957818606248,0.0031,0.1807,0.374,0.1194
Lithuania,LTU,2008,35.7,14955.5345462921,6.6,27.6,4.181818181818183,9.612836714075684,0.0032,0.1804,0.3777,0.1229
Lithuania,LTU,2009,37.2,11854.3711053096,5.7,27.6,4.842105263157895,9.380451948193974,0.0028,0.1833,0.3777,0.1144
Lithuania,LTU,2010,33.6,11829.122609457,6.5,24.8,3.815384615384616,9.378319787650272,0.0029,0.196,0.3497,0.0947
Lithuania,LTU,2011,32.5,14261.8433787325,7.1,24.5,3.450704225352113,9.565342954809571,0.0035,0.1956,0.3506,0.099
Lithuania,LTU,2012,35.1,14288.1853493139,6.5,26.8,4.123076923076924,9.567188275408531,0.0032,0.1851,0.3773,0.1174
